authorityCode,taxType,formulaNumber,startDate,endDate,monthly/Quarterly,formulaTitle
340000,18,2,1/1/2019,0,Quarterly,ER QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,18,2,1/1/2020,0,Quarterly,ER QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,20,2,1/1/2002,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2003,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,7/1/2003,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2004,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,7/1/2004,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2005,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2006,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2007,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2008,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2009,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2010,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2011,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2012,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2013,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2014,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2015,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2016,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2017,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2018,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2019,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,20,2,1/1/2020,0,Quarterly,EMPLOYEE QUARTERLY UT FORMULA
340000,23,2,1/1/2002,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2003,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,7/1/2003,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2004,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,7/1/2004,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2005,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2006,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2007,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2008,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2009,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2010,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2011,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2012,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2013,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2014,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2015,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2016,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2017,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2018,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2019,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,23,2,1/1/2020,0,Quarterly,EE QTRLY HLTH CARE SUB FUND FORMULA
340000,24,2,1/1/2002,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2003,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2004,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2005,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2006,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2007,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2008,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2009,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2010,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2011,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2012,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2013,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2014,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2015,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2016,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2017,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2018,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2019,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,24,2,1/1/2020,0,Quarterly,EE QTR WR DEV/SUPMNTL WF FUNDS FORM
340000,25,2,1/1/2002,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2003,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2004,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2005,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2006,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2007,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2008,0,Quarterly,EE QTR CMBND UI/WF&SWF/HC/DI TAX
340000,25,2,1/1/2009,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2010,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2011,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2012,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2013,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2014,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2015,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2016,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2017,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2018,0,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,25,2,1/1/2019,20191231,Quarterly,EE QTRLY CM UI/WF&SWF/HC/DI/FLI TAX
340000,28,2,1/1/2002,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2003,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2004,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,7/1/2004,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2005,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2006,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,7/1/2006,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2007,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2008,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2009,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2010,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2011,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2012,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2013,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2014,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2015,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2016,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2017,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2018,0,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,28,2,1/1/2019,20191231,Quarterly,ER QTR COMBINED WF&SWF/HC/DI TAX
340000,31,2,1/1/2002,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2003,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2004,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2005,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2006,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2007,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2008,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2009,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2010,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2011,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2012,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2013,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2014,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2015,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2016,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2017,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2018,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2019,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,31,2,1/1/2020,0,Quarterly,ER QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2002,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2003,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2004,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2005,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2006,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2007,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2008,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2009,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2010,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2011,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2012,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2013,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2014,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2015,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2016,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2017,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2018,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2019,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,41,2,1/1/2020,0,Quarterly,EE QUARTERLY DISABILITY FORMULA
340000,48,2,1/1/2006,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2007,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2008,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2009,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2010,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2011,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2012,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2013,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2014,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2015,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2016,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2017,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2018,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2019,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,48,2,1/1/2020,0,Quarterly,EE QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2006,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2007,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2008,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2009,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2010,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2011,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2012,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2013,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2014,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2015,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2016,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2017,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2018,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2019,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,77,2,1/1/2020,0,Quarterly,ER QTR VOLUNTARY DISABILITY FORMULA
340000,87,2,1/1/2009,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2010,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2011,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2012,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2013,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2014,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2015,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2016,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2017,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2018,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2019,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,87,2,1/1/2020,0,Quarterly,EMPLOYEE QTR FAM LEAVE INSURANCE
340000,88,2,1/1/2009,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2010,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2011,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2012,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2013,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2014,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2015,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2016,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2017,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2018,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2019,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
340000,88,2,1/1/2020,0,Quarterly,EMPLOYEE QTR FAM LEAVE INS-VOL
350000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
350000,30,1,1/1/2000,0,Quarterly,EMPLOYER WORKER COMPENSATION TAX
350000,30,1,7/1/2004,0,Quarterly,EMPLOYER WORKER COMPENSATION TAX
350000,30,1,1/1/2013,0,Quarterly,EMPLOYER WORKER COMPENSATION TAX
350000,40,1,1/1/2000,0,Quarterly,EMPLOYEE WORKER COMPENSATION TAX
350000,40,1,1/1/2013,0,Quarterly,EMPLOYEE WORKER COMPENSATION TAX
360000,10,2,1/1/1999,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
360000,14,2,1/1/1999,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2013,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2014,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2015,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2016,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2017,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2018,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2019,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
360000,14,2,1/1/2020,0,Quarterly,QRTLY RE-EMPLOYMENT SERVICE FUND
370000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
370000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
380000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
390000,10,2,1/1/1995,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
390000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
390000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
390000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2009,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2010,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2011,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2012,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2013,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2014,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2015,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2016,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2017,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2018,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2019,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,10,2,1/1/2020,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
400000,94,2,1/1/2018,0,Quarterly,TECHNOLOGY FUND QUARTERLY FORMULA
400000,94,2,1/1/2019,0,Quarterly,TECHNOLOGY FUND QUARTERLY FORMULA
400000,94,2,1/1/2020,0,Quarterly,TECHNOLOGY FUND QUARTERLY FORMULA
410000,9,2,1/1/2008,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2009,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2010,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2011,20110331,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,4/1/2011,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2012,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2013,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,4/1/2013,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2014,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2015,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,4/1/2015,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2016,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2017,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,4/1/2017,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2018,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2019,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,4/1/2019,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,9,2,1/1/2020,0,Quarterly,EMPLOYER QRTLY SPECIAL PAYROLL TAX
410000,10,2,7/1/2002,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2003,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2004,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2006,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2007,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
410000,10,2,1/1/2008,0,Quarterly,EMPLOYER QUARTERLY UT FORMULA
